개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,관리주체,데이터갱신시점,도로명주소,병상수,상세영업상태명,상세영업상태코드,영업상태코드,의료기관종별명,의료인수,입원실수,전화번호,좌표정보(X),좌표정보(Y),지번주소,진료과목내용,진료과목내용명,총면적,최종수정시점
4490000,PHMA219964490042021200002,1996-11-07,,영업/정상,,,,3692,331-950,31155,혜성산부인과병원,병원,I,시군구,2026-02-19 17:28:49,충청남도 천안시 서북구 미라2길 18-11 (쌍용동),32,영업중,13,01,병원,8,29,0415724567,211574.210404805    ,366623.591368082    ,충청남도 천안시 서북구 쌍용1동 1197번지,110,산부인과,3692,2023-01-12 09:49:11
4490000,PHMA219984490042021200001,1998-05-18,,영업/정상,,,,487.7,,31156,열린치과병원,치과병원,I,시군구,2026-02-28 22:30:02,"충청남도 천안시 서북구 불당25로 176, 율곡스퀘어 5층 504호 (불당동)",0,영업중,13,01,치과병원,2,0,,209665.080510471    ,368317.230536408    ,충청남도 천안시 서북구 불당동 1534번지,407 406 405,"소아치과, 치주과, 치과보존과",487.7,2026-02-27 16:15:11
4490000,PHMA219994490042021200001,1999-08-27,,폐업,2012-03-27,,,0,,,천안충무한방병원,한방병원,I,시군구,2026-02-19 17:28:49,,30,폐업,03,03,한방병원,1,7,,,,충청남도 천안시 쌍용동 542-3,301 302 303 304 305 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",0,2012-03-27 17:41:55
4490000,PHMA220014490042021200001,2001-10-18,,영업/정상,,,,1120,330-993,31123,문치과병원,치과병원,I,시군구,2026-02-19 17:28:49,"충청남도 천안시 동남구 만남로 52, 9층 (신부동, 문타워빌딩)",5,영업중,13,01,치과병원,7,3,0415632875,214012.423374065    ,368594.262016402    ,충청남도 천안시 동남구 신부동 462번지 7호,411 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 예방치과",1120,2026-01-05 14:02:24
4490000,PHMA220024490042021200001,2002-02-05,,영업/정상,,,,6354.32,,31174,이화병원,병원,U,시군구,2026-05-19 03:03:03,"충청남도 천안시 서북구 충무로 165, 외 1(충무로 161) (쌍용동)",63,영업중,13,01,병원,46,26,0415791400,211120.727572482    ,365871.72649329     ,,116 110 105 104 102 101,"내과, 신경과, 외과, 정형외과, 산부인과, 영상의학과",6354.32,2026-05-18 13:27:30
4490000,PHMA220024490042021200002,2002-02-28,,영업/정상,,,,3472.99,331-946,31174,예일병원,병원,U,시군구,2026-04-11 03:03:03,충청남도 천안시 서북구 충무로 129 (쌍용동),50,영업중,13,01,병원,19,17,0415717000,210794.095013441    ,365749.255785514    ,충청남도 천안시 서북구 쌍용1동 446번지 14호,101 104,"내과, 외과",3472.99,2026-04-10 15:55:29
4490000,PHMA220034490042021200001,2003-01-09,,영업/정상,,,,628,330-986,31193,고려치과병원,치과병원,I,시군구,2026-02-19 17:28:49,충청남도 천안시 동남구 충절로 283 (구성동),0,영업중,13,01,치과병원,2,0,0415642875,214253.403750684    ,365847.80519461     ,충청남도 천안시 동남구 구성동 293번지 49호,411 408 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 구강내과, 예방치과",628,2025-01-22 15:21:30
4490000,PHMA220044490042021200001,2004-09-22,,영업/정상,,,,6940.85,,31211,천안우리병원,병원,U,시군구,2026-05-09 03:03:03,충청남도 천안시 동남구 남부대로 350 (청당동),100,영업중,13,01,병원,69,26,0415909000,213848.410741262    ,364412.4219861      ,충청남도 천안시 동남구 청당동 151번지,124 122 116 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과, 직업환경의학과",6940.85,2026-05-08 10:05:50
4490000,PHMA220044490042021200002,2004-12-18,,영업/정상,,,,1690,331-978,31109,가온치과병원,치과병원,I,시군구,2026-02-19 17:28:48,충청남도 천안시 서북구 동서대로 129 (성정동),0,영업중,13,01,치과병원,7,0,,212220.782921757    ,369427.963493379    ,충청남도 천안시 서북구 성정2동 1535번지,407 406 405 404 403 402 109,"마취통증의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과",1690,2025-03-12 14:04:00
4490000,PHMA220064490042021200001,2006-02-14,,영업/정상,,,,4400.2,,31109,삼성스카이병원,병원,U,시군구,2026-05-19 03:03:03,"충청남도 천안시 서북구 성정공원1길 9-4, 호원빌딩 1층,2층,4층~6층 (성정동)",200,영업중,13,01,병원,17,69,0415513391,212327.036191913    ,369485.450456321    ,충청남도 천안시 서북구 성정동 1504 호원빌딩,301 120 101,"내과, 재활의학과, 한방내과",4400.2,2026-05-18 13:25:59
4490000,PHMA220064490042021200002,2006-07-24,,취소/말소/만료/정지/중지,2009-03-24,,,0,,,천안의료소비자생활협동조합도솔요양병원,요양병원(일반요양병원),I,시군구,2026-02-19 17:28:49,,0,직권폐업,24,04,요양병원(일반요양병원),1,0,,,,충청남도 천안시 두정동 611-1,101,내과,0,2009-12-18 13:54:37
4490000,PHMA220064490042021200003,2006-10-09,,영업/정상,,,,990,331-945,31180,연세우일치과병원,치과병원,I,시군구,2026-02-19 17:28:48,충청남도 천안시 서북구 서부대로 350 (쌍용동),0,영업중,13,01,치과병원,4,0,,211224.430364995    ,366355.262543142    ,충청남도 천안시 서북구 쌍용1동 220번지 13호,411 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과",990,2025-01-09 09:51:36
4490000,PHMA220074490042021200001,2007-01-29,,폐업,2010-03-04,,,0,,,그린필요양병원,요양병원(일반요양병원),I,시군구,2026-02-19 17:28:49,,104,폐업,03,03,요양병원(일반요양병원),3,21,,,,충청남도 천안시 성정동 964,101 102 120 109 122,"내과, 신경과, 마취통증의학과, 재활의학과, 가정의학과",0,2010-12-28 16:38:57
4490000,PHMA220074490042021200002,2007-03-26,,영업/정상,,,,3497.14,,31109,천안중앙병원,정신병원,I,시군구,2026-03-14 22:30:02,충청남도 천안시 서북구 동서대로 129-16 (성정동),226,영업중,13,01,정신병원,24,50,0415610245,212233.765668493    ,369539.287273302    ,충청남도 천안시 서북구 성정동 1520 MS빌딩,122 103 102,"신경과, 정신건강의학과, 가정의학과",3497.14,2026-03-13 07:13:25
4490000,PHMA220074490042021200003,2007-06-07,,취소/말소/만료/정지/중지,2013-03-20,,,0,,,천안효요양병원,요양병원(일반요양병원),I,시군구,2026-02-19 17:28:49,충청남도 천안시 동남구 천안대로 215 (삼룡동),179,직권폐업,24,04,요양병원(일반요양병원),6,26,,214670.392318062    ,362906.847543519    ,충청남도 천안시 삼룡동 381-22,101 122 120 102 103 106 125 109 301 306,"내과, 신경과, 정신건강의학과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과, 응급의학과, 한방내과, 한방재활의학과",0,2014-01-16 14:49:51
4490000,PHMA220084490042021200001,2008-05-02,,영업/정상,,,,5215,,31068,새로나병원,병원,U,시군구,2026-05-09 03:03:03,"충청남도 천안시 동남구 향교1길 130-23 (유량동, 새로나병원)",164,영업중,13,01,병원,47,38,0415207010,215043.589598775    ,367920.817549693    ,충청남도 천안시 동남구 유량동 398번지 1호,120 104 102,"신경과, 외과, 재활의학과",5215,2026-05-08 10:04:26
4500000,PHMA220004500029021200001,2000-10-23,,폐업,2022-05-23,,,3973.78,314-802,32585,공주현대병원,병원,I,시군구,2026-03-26 22:30:12,충청남도 공주시 번영2로 18-10 (신관동),80,폐업,03,03,병원,8,19,0418507700,211849.190328324    ,329774.308971483    ,충청남도 공주시 신관동 606번지 4호,116 109 105 101,"내과, 정형외과, 마취통증의학과, 영상의학과",3973.78,2022-07-09 14:16:44
4500000,PHMA219984500029021200001,1998-03-18,,영업/정상,,,,11820.19,,32601,국립공주병원,정신병원,I,시군구,2026-03-26 22:30:12,"충청남도 공주시 고분티로 623-21 (오곡동, 국립공주병원)",100,영업중,13,01,정신병원,53,25,0418505700,209863.784422278    ,322364.517567586    ,,407 103 101,"내과, 정신건강의학과, 치과보존과",11820.19,2026-03-20 04:13:29
4500000,PHMA220044500029021200001,2004-07-02,,영업/정상,,,,1284.1,,32602,의료법인 효심의료재단 공주참요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:12,"충청남도 공주시 우금티로 428, 3층 (금학동)",50,영업중,13,01,요양병원(일반요양병원),8,11,0418816100,210183.811456914    ,325902.978595436    ,충청남도 공주시 금학동 330-3,301 105,"정형외과, 한방내과",1284.1,2024-12-06 15:49:16
4500000,PHMA220044500029021200002,2004-03-01,,영업/정상,,,,3156.41,,32525,의료법인 효준의료재단 공주해담병원,정신병원,U,시군구,2026-04-04 03:03:03,충청남도 공주시 신풍면 대룡조평길 377,171,영업중,13,01,정신병원,19,37,0418412984,193547.61637416     ,335348.64785914     ,,301 104 103,"정신건강의학과, 외과, 한방내과",3156.41,2026-04-03 04:13:28
4500000,PHMA220044500029021200003,2004-12-01,,영업/정상,,,,4781.8,314-853,32611,주은라파스요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:12,충청남도 공주시 탄천면 효자길 100,299,영업중,13,01,요양병원(일반요양병원),40,113,0418546701,205100.819668169    ,310098.59542465     ,충청남도 공주시 탄천면 덕지리 179번지 6호,306 301 122 120 114 113 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 이비인후과, 피부과, 재활의학과, 가정의학과, 한방내과, 한방재활의학과",4781.8,2025-02-10 09:01:29
4500000,PHMA220054500029021200001,2005-11-10,,영업/정상,,,,1573.44,,32529,공주에덴요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:12,충청남도 공주시 치미마을길 4 (신관동),93,영업중,13,01,요양병원(일반요양병원),10,15,0418589900,211295.325970003    ,330539.837243024    ,,101 102 104 105 301,"내과, 신경과, 외과, 정형외과, 한방내과",1573.44,2025-08-20 15:04:10
4500000,PHMA220074500029021200002,2007-10-30,,영업/정상,,,,6057.06,,32515,세종프라임요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:12,충청남도 공주시 정안면 장원길 345-33,225,영업중,13,01,요양병원(일반요양병원),31,40,0418518200,212323.101034927    ,341504.827393253    ,,301 122 110 104 102 101,"내과, 신경과, 외과, 산부인과, 가정의학과, 한방내과",6057.06,2025-10-16 14:30:45
4500000,PHMA220094500029021200001,2009-02-25,,영업/정상,,,,2269.4,314-190,32600,공주푸르메요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:12,충청남도 공주시 태봉위뜸길 25 (태봉동),192,영업중,13,01,요양병원(일반요양병원),23,34,0418517575,208024.686170651    ,323164.471416115    ,충청남도 공주시 태봉동 361번지 4호,301 122 120 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 재활의학과, 가정의학과, 한방내과",2269.4,2023-12-12 15:41:32
4500000,PHMA220154500029021200002,2015-09-08,,영업/정상,,,,3975.98,,32531,라온요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:12,충청남도 공주시 우성면 통천포길 333,199,영업중,13,01,요양병원(일반요양병원),24,32,0418528575,203871.429881941    ,327713.354092144    ,충청남도 공주시 우성면 보흥리 339번지,301 122 102 101,"내과, 신경과, 가정의학과, 한방내과",3975.98,2023-10-23 10:26:34
4500000,PHMA220234500029021200001,2023-11-10,,영업/정상,,,,1958.22,,32602,공주참병원,정신병원,I,시군구,2026-03-26 22:30:12,"충청남도 공주시 우금티로 428, 1,2,4층 (금학동)",98,영업중,13,01,정신병원,7,25,0418816100,210183.811456914    ,325902.978595436    ,충청남도 공주시 금학동 330-3,103,정신건강의학과,1958.22,2026-03-20 04:43:27
4500000,PHMA220024500029021200001,2002-08-24,,폐업,2008-12-01,,,516.35,,,공주노인전문병원,요양병원(노인병원),I,시군구,2026-03-26 22:30:12,충청남도 공주시 봉정돌고개길 37 (봉정동),60,폐업,03,03,요양병원(노인병원),1,0,0418525233,208185.190701934    ,326457.513510357    ,충청남도 공주시 봉정동 145,120 103 122,"정신건강의학과, 재활의학과, 가정의학과",516.35,2014-01-23 18:08:38
4500000,PHMA219974500029021200001,1997-11-08,,영업/정상,,,,51128,,32621,국립법무병원,정신병원,I,시군구,2026-03-26 22:30:12,충청남도 공주시 반포면 반포초교길 253 (공주치료감호소),1200,영업중,13,01,정신병원,157,404,0418405400,221242.933491723    ,323430.467662196    ,,103,정신건강의학과,51128,2024-06-04 15:33:21
4500000,PHMA219834500029021200001,1983-07-21,,영업/정상,,,,9426.89,,32542,충청남도 공주의료원,종합병원,I,시군구,2026-03-26 22:30:12,충청남도 공주시 무령로 77 (웅진동),275,영업중,13,01,종합병원,190,78,0419621111,209726.691087108    ,328692.095151141    ,충청남도 공주시 웅진동 253번지 1호,411 409 408 407 406 405 403 402 308 125 120 119 116 115 112 111 110 109 107 105 104 102 101,"내과, 신경과, 외과, 정형외과, 심장혈관흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 응급의학과, 침구과, 구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과",9426.89,2024-09-30 17:28:32
4510000,PHMA219994510030021200001,1999-11-10,,폐업,2005-01-26,,,0,355-936,,보령제일병원,병원,I,시군구,2026-05-10 22:30:19,,69,폐업,03,03,병원,2,0,0419343261,,,충청남도 보령시 동대동 874-8,101,내과,0,2008-11-28 16:03:49
4510000,PHMA220024510030021200001,2002-02-25,,폐업,2013-07-03,,,0,355-010,,통합한방병원,한방병원,I,시군구,2026-05-10 22:30:20,,43,폐업,03,03,한방병원,1,17,0419352656,,,충청남도 보령시 대천동 154-17,301 302 303 305308,"한방내과, 한방부인과, 한방소아과",0,2013-07-03 14:41:37
4510000,PHMA220034510030021200001,2003-11-06,,영업/정상,,,,0,,33454,통합요양병원,요양병원(일반요양병원),I,시군구,2026-05-10 22:30:22,충청남도 보령시 남대천로 14 (대천동),91,영업중,13,01,요양병원(일반요양병원),11,19,0419352656,163595.353434417    ,316904.526814013    ,,308 122 120 115 114 113 101,"내과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과, 침구과",0,2026-05-04 14:34:19
4510000,PHMA220054510030021200001,2005-01-27,,영업/정상,,,,0,355-060,33459,신제일병원,병원,I,시군구,2026-05-10 22:30:21,충청남도 보령시 대해로 52 (궁촌동),110,영업중,13,01,병원,6,31,0419318330,163431.63692949     ,315940.585314723    ,충청남도 보령시 궁촌동 156-12,101 104 105 106111,"내과, 외과, 정형외과",0,2026-03-23 11:18:21
4510000,PHMA220064510030021200001,2006-01-26,,폐업,2018-06-27,2018-06-01,2018-07-02,714.46,355-010,33466,한사랑병원,병원,I,시군구,2026-05-10 22:30:23,충청남도 보령시 원동1길 56-15 (대천동),121,폐업,03,03,병원,5,41,0419356644,163824.273773843    ,316681.182432165    ,충청남도 보령시 대천동 618-53,101 116 105 122,"내과, 정형외과, 영상의학과, 가정의학과",714.46,2018-06-27 17:04:11
4510000,PHMA219774510030021200001,1977-11-16,,폐업,2006-11-16,,,0,355-010,,서울병원,병원,I,시군구,2026-05-10 22:30:17,,97,폐업,03,03,병원,1,0,0419346000,,,충청남도 보령시 대천동 172-3,101,내과,0,2008-11-28 16:03:49
4510000,PHMA220074510030021200002,2007-06-13,,폐업,2017-08-30,,,2912.96,355-010,33443,보령중앙병원,병원,I,시군구,2026-05-10 22:30:21,충청남도 보령시 지장골길 69 (죽정동),125,폐업,03,03,병원,5,31,0419362222,164271.662860801    ,317632.333706849    ,충청남도 보령시 죽정동 669-5,101 105 107115 111 125 115 109,"내과, 정형외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 응급의학과",2912.96,2023-02-17 14:32:18
