개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
4490000,PHMD120034490042084000020,2003-10-30,,영업/정상,,,,331-960,31100,레몬약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 부성7길 3 (두정동),영업중,13,34,01,0415220323,211888.492177905    ,370654.527503619    ,충청남도 천안시 서북구 두정동 1063번지,2003-10-30,2020-03-04 10:35:11
4490000,PHMD120034490042084000021,2003-11-10,,영업/정상,,,,331-816,31037,다나약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 직산읍 삼은3길 13,영업중,13,45,01,0415857582,213389.87309851     ,375213.703952342    ,충청남도 천안시 서북구 직산읍 삼은리 72번지 66호,2003-11-10,2020-03-04 10:26:05
4490000,PHMD120034490042084000023,2003-12-06,,영업/정상,,,,331-937,31108,서진약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 서부대로 688 (성정동),영업중,13,66,01,0415687447,211843.359322967    ,369674.006884718    ,충청남도 천안시 서북구 성정2동 1229번지,2003-12-06,2020-03-04 14:28:20
4490000,PHMD120044490042084000003,2004-02-06,,영업/정상,,,,331-978,31110,동서당약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 성정두정로 12 (성정동),영업중,13,48,01,0415678275,212552.415530081    ,369469.27750904     ,충청남도 천안시 서북구 성정2동 1451번지,2004-02-06,2020-03-04 10:31:46
4490000,PHMD120044490042084000004,2004-03-31,,영업/정상,,,,331-962,31106,두정약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 두정로 220 (두정동),영업중,13,68,01,0415673344,212545.012639463    ,370213.469474835    ,충청남도 천안시 서북구 두정동 1322번지,2004-03-31,2020-03-04 10:33:43
4490000,PHMD120044490042084000005,2004-05-01,,영업/정상,,,,331-827,31055,입장메디칼약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 입장면 입장로 130,영업중,13,45,01,,219714.715366371    ,379038.817534536    ,충청남도 천안시 서북구 입장면 하장리 204번지,2004-05-01,2020-03-12 14:54:24
4490000,PHMD120044490042084000008,2004-06-07,,영업/정상,,,,,31118,신비약국,I,2026-05-02 22:31:23,"충청남도 천안시 동남구 터미널9길 25 (신부동, 신비할인마트)",영업중,13,61,01,0415652113,213796.025507419    ,369100.007979201    ,충청남도 천안시 동남구 신부동 543번지,2004-06-07,2025-05-02 09:38:31
4490000,PHMD120044490042084000009,2004-07-01,,영업/정상,,,,331-936,31134,성정약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 서부3길 67 (성정동),영업중,13,24,01,,212468.684413452    ,369240.180026134    ,충청남도 천안시 서북구 성정2동 627번지 12호,2004-07-01,2020-03-04 14:39:35
4490000,PHMD120044490042084000012,2004-08-23,,영업/정상,,,,331-961,31101,행복한약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 두정중2길 4 (두정동),영업중,13,86,01,,212435.525400167    ,370277.571623168    ,충청남도 천안시 서북구 두정동 1278번지,2004-08-23,2013-03-15 16:09:32
4490000,PHMD120044490042084000015,2004-10-22,,영업/정상,,,,331-816,31037,직산그린약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 직산읍 천안대로 1519-1,영업중,13,31,01,0415845009,212971.564999825    ,374960.01275777     ,충청남도 천안시 서북구 직산읍 삼은리 228번지 2호,2004-10-22,2020-03-12 15:11:36
4490000,PHMD120054490042084000002,2005-03-05,,영업/정상,,,,331-945,31173,하나팜약국,I,2026-05-02 22:31:30,"충청남도 천안시 서북구 불당대로 260, 105호 (쌍용동, 하이렉스타운)",영업중,13,63,01,,211038.777934626    ,366472.77399202     ,충청남도 천안시 서북구 쌍용1동 222번지 하이렉스타운 105호,2005-03-05,2021-03-02 10:47:02
4490000,PHMD120054490042084000003,2005-03-08,,영업/정상,,,,331-962,31105,한성약국,I,2026-05-02 22:31:23,충청남도 천안시 서북구 두정로 244 (두정동),영업중,13,40,01,,212804.647253236    ,370195.747511847    ,충청남도 천안시 서북구 두정동 1496번지 필레오프라자Ⅱ 108호,2005-03-08,2013-03-15 16:45:30
4490000,PHMD120054490042084000004,2005-04-14,,영업/정상,,,,331-983,31164,소망약국,I,2026-05-02 22:31:23,"충청남도 천안시 서북구 불당4로 53, 101호 (불당동)",영업중,13,35,01,,209748.393277567    ,367261.594357018    ,충청남도 천안시 서북구 불당동 845번지 101호,2005-04-14,2024-06-12 13:18:33
4490000,PHMD120054490042084000005,2005-05-17,,영업/정상,,,,,31132,구세광해당약국,I,2026-05-02 22:31:23,"충청남도 천안시 동남구 중앙로 66-1, 1층 (영성동)",영업중,13,40,01,0415516338,213561.173631517    ,366998.52287098     ,충청남도 천안시 동남구 영성동 9-30,2005-05-17,2021-06-25 17:41:30
4490000,PHMD120054490042084000007,2005-08-11,,영업/정상,,,,,31066,소망온누리약국,I,2026-05-02 22:31:23,"충청남도 천안시 동남구 각원사길 54 (안서동, 상명웰빙프라자)",영업중,13,35,01,,215801.995272458    ,369938.197769822    ,충청남도 천안시 동남구 안서동 226번지 6호,2005-08-11,2015-12-22 17:56:38
4490000,PHMD120114490042084000030,2011-09-30,,영업/정상,,,,331-172,31109,대은약국,I,2026-05-02 22:31:29,"충청남도 천안시 서북구 동서대로 129, 101호 (성정동, 아이엠빌딩)",영업중,13,51,01,0415621134,212220.782921757    ,369427.963493379    ,충청남도 천안시 서북구 성정2동 1535번지 아이엠빌딩 101호,2011-09-30,2022-04-06 13:48:24
4490000,PHMD120114490042084000034,2011-11-08,,영업/정상,,,,331-955,31171,세계로약국,I,2026-05-02 22:31:24,충청남도 천안시 서북구 월봉로 93 (쌍용동),영업중,13,90,01,,210448.390274181    ,366401.420886101    ,충청남도 천안시 서북구 쌍용2동 1539번지,2011-11-08,2023-10-18 09:59:08
4490000,PHMD120114490042084000035,2011-11-08,,영업/정상,,,,331-947,31181,충무한사랑약국,I,2026-05-02 22:31:24,충청남도 천안시 서북구 다가말3길 2 (쌍용동),영업중,13,65,01,,211628.001578696    ,366234.481986025    ,충청남도 천안시 서북구 쌍용2동 542번지 4호,2011-11-08,2023-01-26 15:30:43
4490000,PHMD120114490042084000038,2011-12-23,,영업/정상,,,,,31151,서산약국,I,2026-05-02 22:31:24,충청남도 천안시 동남구 순천향4길 50 (봉명동),영업중,13,88,01,0415927790,212116.179897016    ,366796.860989922    ,충청남도 천안시 동남구 봉명동 23번지 24호,2011-12-23,2016-01-19 10:58:16
4490000,PHMD120124490260084000007,2012-04-02,,영업/정상,,,,,31127,눈사랑약국,I,2026-05-02 22:31:29,"충청남도 천안시 동남구 중앙로 92, 김안과 1층 (원성동)",영업중,13,28,01,0415583456,213548.737320718    ,367259.543738868    ,충청남도 천안시 동남구 원성동 266번지 17호 김안과,2012-04-02,2024-01-29 10:49:59
4490000,PHMD120124490260084000010,2012-05-09,,영업/정상,,,,330-150,31071,천안약국,I,2026-05-02 22:31:24,충청남도 천안시 동남구 충절로 535-4 (삼룡동),영업중,13,112,01,,215846.326476336    ,363933.905752463    ,충청남도 천안시 동남구 삼룡동 41번지 8호,2012-05-09,2026-04-08 11:38:51
4490000,PHMD120124490260084000015,2012-07-02,,영업/정상,,,,,31129,남산제일약국,I,2026-05-02 22:31:24,"충청남도 천안시 동남구 중앙시장길 2 (사직동, 건영빌딩)",영업중,13,91,01,0415232569,213229.120818354    ,366597.140832268    ,충청남도 천안시 동남구 사직동 202번지 18호,2012-07-02,2016-01-19 10:54:01
4490000,PHMD120124490260084000016,2012-08-01,,영업/정상,,,,330-993,31123,서해약국,I,2026-05-02 22:31:30,충청남도 천안시 동남구 만남로 40 (신부동),영업중,13,45,01,,213902.486332951    ,368588.414327018    ,충청남도 천안시 동남구 신부동 462번지 1호,2012-08-01,2025-12-02 17:04:55
4490000,PHMD120124490260084000018,2012-11-30,,영업/정상,,,,,31116,명진약국,I,2026-05-02 22:31:24,"충청남도 천안시 동남구 망향로 187 (안서동, 영남빌딩)",영업중,13,0,01,0415612747,215436.429472174    ,370955.569797328    ,충청남도 천안시 동남구 안서동 447번지 10호,2012-11-30,2025-10-16 16:59:54
4490000,PHMD120124490261084000001,2012-01-02,,영업/정상,,,,331-958,31099,진약국,I,2026-05-02 22:31:24,"충청남도 천안시 서북구 늘푸른5길 22, 103호 (두정동, 골드프라자)",영업중,13,29,01,0415227582,211499.677521235    ,369551.524385913    ,충청남도 천안시 서북구 두정동 664번지,2012-01-02,2020-03-12 15:12:37
4490000,PHMD120124490261084000002,2012-01-11,,영업/정상,,,,331-947,31181,충무정문약국,I,2026-05-02 22:31:24,충청남도 천안시 서북구 새말4길 48 (쌍용동),영업중,13,79,01,0415735008,211707.036125432    ,366257.912295201    ,충청남도 천안시 서북구 쌍용2동 541번지 2호,2012-01-11,2023-01-26 14:04:29
4490000,PHMD120124490261084000004,2012-03-12,,영업/정상,,,,,31174,좋은아침약국,I,2026-05-02 22:31:25,"충청남도 천안시 서북구 충무로 175, 101호 (쌍용동)",영업중,13,113,01,,211207.780550864    ,365950.381075174    ,충청남도 천안시 서북구 쌍용동 494번지 20호,2012-03-12,2020-03-12 15:09:27
4490000,PHMD120124490261084000005,2012-04-02,,영업/정상,,,,331-936,31134,성주약국,I,2026-05-02 22:31:25,충청남도 천안시 서북구 쌍용대로 316 (성정동),영업중,13,38,01,,212209.055          ,369340.355          ,충청남도 천안시 서북구 성정2동 618번지 7호,2012-04-02,2020-03-04 14:45:30
4490000,PHMD120124490261084000007,2012-05-07,,영업/정상,,,,331-754,31099,한솔약국,I,2026-05-02 22:31:25,"충청남도 천안시 서북구 늘푸른6길 41, 상가동 113호 (두정동)",영업중,13,26,01,0415538873,211704.726451288    ,369791.760671415    ,충청남도 천안시 서북구 두정동 526번지 1호 상가동 113호,2012-05-07,2013-03-20 11:33:00
4490000,PHMD120124490261084000013,2012-08-20,,영업/정상,,,,331-220,31091,삼성약국,I,2026-05-02 22:31:25,"충청남도 천안시 서북구 한들3로 83, 103,104호 (백석동)",영업중,13,68,01,0415686002,210923.459619448    ,369968.461799908    ,"충청남도 천안시 서북구  1009번지 103,104호",2012-08-20,2020-03-04 11:14:30
4490000,PHMD120124490261084000015,2012-08-30,,영업/정상,,,,331-958,31090,학산약국,I,2026-05-02 22:31:25,"충청남도 천안시 서북구 서부대로 731, 101호 (두정동)",영업중,13,23,01,0415541808,211802.018128461    ,370115.399016412    ,충청남도 천안시 서북구 두정동 719번지,2012-08-30,2013-03-20 11:38:13
4490000,PHMD120124490261084000016,2012-09-05,,영업/정상,,,,,31134,부광약국,I,2026-05-02 22:31:25,"충청남도 천안시 서북구 쌍용대로 296-1, 1층 일부 (성정동)",영업중,13,47,01,0415786770,212169.498394586    ,369132.510565815    ,충청남도 천안시 서북구 성정동 647-8,2012-09-05,2026-04-30 09:15:42
4490000,PHMD120124490261084000021,2012-12-04,,영업/정상,,,,331-220,31087,조아약국,I,2026-05-02 22:31:25,"충청남도 천안시 서북구 삼성대로 20, 3층 (백석동)",영업중,13,28,01,0415642230,210827.459637775    ,370795.653061274    ,충청남도 천안시 서북구 백석동 1047번지,2012-12-04,2020-03-12 15:08:06
4490000,PHMD120124490261084000025,2012-12-24,,영업/정상,,,,331-968,31141,하늘약국,I,2026-05-02 22:31:25,충청남도 천안시 서북구 쌍용대로 188 (성정동),영업중,13,89,01,0415722266,211960.303280335    ,368082.363429278    ,충청남도 천안시 서북구 성정1동 722번지 8호,2012-12-24,2024-07-31 15:55:50
4490000,PHMD120134490260084000006,2013-07-29,,영업/정상,,,,330-260,31176,미르온누리약국,I,2026-05-02 22:31:25,"충청남도 천안시 동남구 서부대로 229, 1층 (신방동)",영업중,13,64,01,,211394.344902279    ,365269.068023632    ,충청남도 천안시 동남구 신방동 49번지 20호 1층,2013-07-29,2013-07-30 09:27:32
4490000,PHMD120134490260084000007,2013-08-12,,영업/정상,,,,330-940,31184,세종약국,I,2026-05-02 22:31:25,"충청남도 천안시 동남구 서부대로 276, 101호 (신방동)",영업중,13,149,01,0415793675,211474.039050896    ,365707.935298241    ,충청남도 천안시 동남구 신방동 886번지 101호,2013-08-12,2025-09-08 17:09:26
4490000,PHMD120164490261084000016,2016-09-12,,영업/정상,,,,,31016,정든약국,I,2026-05-02 22:31:29,"충청남도 천안시 서북구 성환읍 성환2로 93, 영마트 1층",영업중,13,68,01,0415815572,211690.188882921    ,379363.965398233    ,충청남도 천안시 서북구 성환읍 성환리 368-1 영마트,2016-09-12,2023-05-26 09:41:30
4490000,PHMD120164490261084000017,2016-09-13,,영업/정상,,,,,31180,마음약국,I,2026-05-02 22:31:26,충청남도 천안시 서북구 충무로 211 (쌍용동),영업중,13,45,01,0415559956,211467.569393086    ,366181.874992217    ,충청남도 천안시 서북구 쌍용동 203-3,2016-09-13,2024-07-29 09:28:37
4490000,PHMD120164490261084000019,2016-10-05,,폐업,2026-03-26,,,,31140,토마토약국,I,2026-05-02 22:31:26,"충청남도 천안시 서북구 쌍용대로 219, 1층 (성정동)",폐업,03,36,03,0415728276,211960.667242153    ,368406.669296405    ,충청남도 천안시 서북구 성정동 1025,2016-10-05,2026-03-26 16:02:24
4490000,PHMD120164490261084000023,2016-11-01,,영업/정상,,,,,31097,튼튼약국,I,2026-05-02 22:31:29,충청남도 천안시 서북구 한들2로 8 (백석동),영업중,13,50,01,0415617524,210536.795965313    ,369135.568951334    ,충청남도 천안시 서북구 백석동 150번지 2호,2016-11-01,2021-06-01 15:17:55
4490000,PHMD120164490261084000024,2016-11-07,,영업/정상,,,,,31166,용암약국,I,2026-05-02 22:31:30,"충청남도 천안시 서북구 월봉로 134 (쌍용동, 리치프라자)",영업중,13,48,01,07042407098,210561.568866934    ,366806.576014961    ,충청남도 천안시 서북구 쌍용동 1952번지,2016-11-07,2022-09-21 20:19:36
4490000,PHMD120164490261084000026,2016-12-06,,영업/정상,,,,,31100,건강드림약국,I,2026-05-02 22:31:26,"충청남도 천안시 서북구 부성6길 39-11 (두정동, SM빌딩)",영업중,13,74,01,0415637557,212230.099119945    ,370584.458871615    ,충청남도 천안시 서북구 두정동 1036번지,2016-12-06,2016-12-07 09:19:26
4490000,PHMD120174490260084000002,2017-03-10,,영업/정상,,,,,31192,바로약국,I,2026-05-02 22:31:30,충청남도 천안시 동남구 충절로 278 (구성동),영업중,13,86,01,0415513112,214190.650528147    ,365855.563345523    ,충청남도 천안시 동남구 구성동 309번지 2호,2017-03-10,2022-03-25 12:48:21
4490000,PHMD120174490260084000004,2017-05-25,,영업/정상,,,,,31198,늘봄약국,I,2026-05-02 22:31:29,"충청남도 천안시 동남구 청수4로 16, 1층 101호 (청당동)",영업중,13,68,01,0415653351,213574.883152979    ,364667.050056814    ,,2017-05-25,2024-12-27 10:17:18
4490000,PHMD120174490260084000007,2017-07-17,,영업/정상,,,,,31184,메디컬약국,I,2026-05-02 22:31:29,"충청남도 천안시 동남구 서부대로 278, 1층 (신방동, 학산TWIN빌딩)",영업중,13,78,01,0415780183,211472.642410359    ,365752.219285793    ,충청남도 천안시 동남구 신방동 882번지,2017-07-17,2023-03-10 09:26:41
4490000,PHMD120174490260084000008,2017-07-31,,영업/정상,,,,,31205,새샘약국,I,2026-05-02 22:31:26,"충청남도 천안시 동남구 통정5로 58, 101호 (신방동)",영업중,13,89,01,0415771828,211845.642520058    ,363654.697994685    ,충청남도 천안시 동남구 신방동 1875번지,2017-07-31,2017-07-31 11:35:14
4490000,PHMD120174490260084000010,2017-08-23,,영업/정상,,,,,31207,새봄온누리약국,I,2026-05-02 22:31:26,"충청남도 천안시 동남구 통정10로 43-27, 1층 (신방동, 영인빌딩)",영업중,13,71,01,,211826.031463232    ,363573.674422919    ,충청남도 천안시 동남구 신방동 1896번지,2017-08-23,2017-08-23 14:36:09
4490000,PHMD120174490260084000011,2017-09-06,,영업/정상,,,,,31116,호수약국,I,2026-05-02 22:31:26,"충청남도 천안시 동남구 천호지길 27, 1층 (안서동)",영업중,13,62,01,0415545886,215379.138753437    ,370522.226941942    ,충청남도 천안시 동남구 안서동 468번지 1호,2017-09-06,2017-09-14 13:14:08
4490000,PHMD120174490261084000004,2017-02-07,,영업/정상,,,,,31156,나눔약국,I,2026-05-02 22:31:26,"충청남도 천안시 서북구 불당21로 67-26, 107호 (불당동)",영업중,13,49,01,0415237760,209632.960255933    ,368158.841182604    ,충청남도 천안시 서북구 불당동 1536,2017-02-07,2022-05-31 07:45:02
4490000,PHMD120174490261084000006,2017-02-28,,영업/정상,,,,,31156,별님온누리약국,I,2026-05-02 22:31:26,"충청남도 천안시 서북구 불당33길 24, 102호 (불당동)",영업중,13,56,01,0415553764,209583.07476836     ,367891.768504371    ,충청남도 천안시 서북구 불당동 1618번지,2017-02-28,2017-02-28 08:57:41
